PopName,Area,Sex,Age,AgeInterval,Type,Day,Month,Year,RefCode,Access,Population,NoteCode1,NoteCode2,NoteCode3,LDB
HUN,1,m,75,1,O,1,1,1961,2,O,17587,4,2,6,0
HUN,1,m,76,1,O,1,1,1961,2,O,16014,4,2,6,0
HUN,1,m,77,1,O,1,1,1961,2,O,14464,4,2,6,0
HUN,1,m,78,1,O,1,1,1961,2,O,12311,4,2,6,0
HUN,1,m,79,1,O,1,1,1961,2,O,10636,4,2,6,0
HUN,1,m,80,1,O,1,1,1961,2,O,9320,4,2,6,0
HUN,1,m,81,1,O,1,1,1961,2,O,7932,4,2,6,0
HUN,1,m,82,1,O,1,1,1961,2,O,6273,4,2,6,0
HUN,1,m,83,1,O,1,1,1961,2,O,5207,4,2,6,0
HUN,1,m,84,1,O,1,1,1961,2,O,4434,4,2,6,0
HUN,1,m,85,1,O,1,1,1961,2,O,3602,4,2,6,0
HUN,1,m,86,1,O,1,1,1961,2,O,2405,4,2,6,0
HUN,1,m,87,1,O,1,1,1961,2,O,1805,4,2,6,0
HUN,1,m,88,1,O,1,1,1961,2,O,1386,4,2,6,0
HUN,1,m,89,1,O,1,1,1961,2,O,1057,4,2,6,0
HUN,1,m,90,+,O,1,1,1961,2,O,2548,4,2,6,0
HUN,1,m,TOT,NA,O,1,1,1961,2,O,4828164,4,2,6,0
HUN,1,f,0,1,O,1,1,1962,2,O,65539,4,2,6,0
HUN,1,f,1,1,O,1,1,1962,2,O,67763,4,2,6,0
HUN,1,f,2,1,O,1,1,1962,2,O,70104,4,2,6,0
HUN,1,f,3,1,O,1,1,1962,2,O,73198,4,2,6,0
HUN,1,f,4,1,O,1,1,1962,2,O,76259,4,2,6,0
HUN,1,f,5,1,O,1,1,1962,2,O,87983,4,2,6,0
HUN,1,f,6,1,O,1,1,1962,2,O,94851,4,2,6,0
HUN,1,f,7,1,O,1,1,1962,2,O,100066,4,2,6,0
HUN,1,f,8,1,O,1,1,1962,2,O,92748,4,2,6,0
HUN,1,f,9,1,O,1,1,1962,2,O,83525,4,2,6,0
HUN,1,f,10,1,O,1,1,1962,2,O,84813,4,2,6,0
HUN,1,f,11,1,O,1,1,1962,2,O,86311,4,2,6,0
